,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
qfox,-0.04746164,-0.03174733,-0.0060179345,0.045852806,0.02802514,-0.04162266,-0.008174408,-0.0340809,0.04997685,-0.025626017,0.016509857,-0.009341348,-0.030310262,0.017328445,0.037732664,0.030275058,0.029818285,0.018280093,0.0344362,-0.018009208,0.021356296,-0.03330909,0.042610552,-0.011734139,0.0309708,-0.013001859,-0.0007429607,-0.02817074,0.026972067,-0.0044259317,0.031094205,0.023255717
epikoz,-0.038641952,-0.0094686635,0.028261092,-0.0023814067,-0.022506405,-0.04761479,0.03841773,-0.038078308,0.024478722,0.03761257,0.014831532,0.0025601275,-0.04944823,0.0075486675,0.023562837,-0.023798335,0.0007945895,-0.047304656,-0.020191802,0.02238435,0.029604528,0.026069526,0.04415324,0.00577718,0.049475875,-0.020307804,0.03738028,0.01708461,0.029899802,-0.009023558,0.024815824,-0.009717725
kurio,0.00076550245,-0.039678264,0.028041746,0.049139213,0.03285763,-0.04384743,0.02565867,0.011223506,-0.017901134,-0.037995636,0.045500014,-0.0056722984,-0.023767745,-0.0020805225,-0.044964194,0.019011859,0.03188098,-0.008384146,0.045570444,0.048464242,0.047468867,-0.024762047,-0.031130899,-0.01873348,0.046519425,0.0040559396,0.010229312,0.005780317,0.03379892,-0.03505106,-0.011856843,-0.0421293
geeex,0.02015007,-0.021005286,0.0322772,0.047268774,0.018232647,-0.0017306581,-0.038307525,0.029969443,0.00043467432,-0.034848608,0.00497669,-0.0060186386,0.01653761,-0.017377246,0.026134763,-0.049661946,-0.02411747,-0.023580885,-0.026933515,0.0426159,0.034154866,0.00059754774,0.035121825,0.003774058,-0.028307736,0.020854864,-0.009680428,-0.037904333,-0.025976002,-0.022573054,0.015874874,-0.036385477
sadpx,0.041142453,0.032242384,-0.023999572,-0.023605002,0.045124654,-0.00929179,-0.028351462,-0.018139161,-0.019845307,0.004035689,0.02727301,-0.036991585,0.009223271,0.010586619,-0.018324412,0.014681984,-0.008356977,-0.029863572,-0.0058985837,-0.02536118,-0.01993717,0.048156146,0.043978523,-0.04891057,0.025987472,-0.0382558,0.04784025,0.04920541,0.015693057,-0.04602431,0.046357658,0.041305397
fazeron,-0.04897983,-0.03796171,-0.037600566,-0.0386284,-0.04650862,-0.029511834,-0.002491545,0.036251638,-0.0011521094,0.045828793,0.029333185,0.032599423,-0.044357397,0.040010918,0.00195707,-0.00505767,-0.036086928,0.035585176,0.008539248,0.009039916,-0.018935276,0.049021054,-0.0357216,0.004796911,0.049894515,-0.0032348037,0.042617213,-0.0018318668,0.03094915,0.0437232,-0.013168789,0.03858261
zyrp,0.03327873,-0.03397279,-0.01492827,0.033927727,0.029505286,-0.025389744,-0.03476616,-0.013907872,-0.042106915,0.045459714,-0.033334136,-0.036650218,0.006699372,0.013811592,0.033206474,0.042092767,0.048796225,0.020067755,-0.0069447383,-0.00014237314,-0.043720245,-0.021315241,0.009947587,0.02612492,0.045850422,0.011062659,0.048580933,0.0120629445,-0.044838965,0.016165998,-0.027245188,-0.040816616
herux,-0.017980315,0.0047667995,-0.021798408,-0.047845185,0.017895829,-0.02176249,0.024149183,0.043271933,-0.005908776,0.0013936646,0.029426683,-0.0046593323,0.02860624,-0.002888441,0.022705223,0.04757602,-0.010114301,0.044468764,0.025857154,0.014458869,0.025993135,-0.027094258,0.012634385,0.0072623976,-0.0150211565,-0.02976923,0.044123378,-0.042072654,0.023216296,-0.0310987,-0.044944156,-0.0008851513
zechan,-0.03950597,0.04381266,0.03140763,-0.038650654,0.046659593,0.049229708,-0.019205356,-0.038681664,0.015779976,-0.018447328,0.033324625,-0.0327453,0.04658519,-0.023241997,0.008718491,-0.041384947,-0.0056696534,-0.048293184,-0.024487317,-0.024228549,0.031670418,-0.010520577,0.030318882,-0.038093783,-0.027490307,-0.046648216,0.018771473,0.011626851,-0.017205082,0.046423484,0.029609706,0.00041619688
nebusax,-0.039723027,-0.017516006,-0.008090831,0.0040980577,-0.024206722,0.027575139,0.011100162,0.042101894,-0.025593866,0.04016522,0.018554542,-0.044514645,0.04823688,0.0007487647,-0.04276767,0.025684606,0.047703657,-0.047006454,0.0091361515,0.027401257,0.011141729,-0.0141300075,-0.016251754,-0.045281637,-0.043716397,-0.0059765354,-0.027827168,-0.03294276,-0.0016510859,0.0045123324,0.0220461,0.01191939
gryohox,0.0012437925,0.026771773,0.03835625,-0.048527826,0.005950235,0.0006486289,0.04282036,0.007184185,0.01721206,0.03175587,0.017680619,0.022209968,-0.00869298,0.00968926,-0.024053037,0.0072772615,0.029989097,0.015132014,0.03437945,-0.047849275,0.0104551315,-0.033431936,0.003308691,-0.034238935,-0.028172815,0.046782676,-0.028021825,0.03310218,-0.021187115,-0.00823028,0.02602097,0.016447637
gobqax,-0.0102355,0.011494756,0.010020245,0.019505803,0.04154409,-0.04343765,-0.044352032,0.026398148,-0.012248002,-0.029095722,-0.037001837,0.043191087,-0.03397584,-0.024652684,-0.031290486,-0.03915163,-0.041807126,-0.03575653,-0.020128166,-0.042447295,0.02614889,-0.0395602,0.030435089,-0.01564014,0.02589884,-0.0059317127,0.041036632,-0.026439477,0.024215233,0.0040042624,-0.02151413,0.0010529272
beasxix,0.059690125,0.047077026,-0.07097152,0.0009736419,-0.007954396,-0.037503086,0.041617464,-0.039421547,-0.033844925,-0.033078812,-0.022930324,0.022551332,0.032593403,-0.04845376,-0.04826769,-0.017143656,-0.018509768,-0.04029063,-0.037597526,0.012306679,-0.0153852925,-0.011675239,-0.042378034,0.004393138,0.02469908,0.026086558,0.031198826,0.045011375,-0.033658065,-0.031266678,0.00087152794,-0.017194413
kgakos,0.016060602,-0.024129916,-0.019729137,-0.0034436807,0.03975283,-0.03313904,-0.025925208,0.044070948,-0.021476615,0.014699999,-0.04659747,0.025426615,-0.042717982,0.031756748,0.039595116,0.008783996,0.043098498,-0.03184408,-0.037967324,0.014469776,-0.03042816,0.047114816,0.01613387,0.049097624,-0.03663521,-0.04483036,0.0021397248,0.0033342727,0.014024209,0.042492043,0.0072223544,-0.033543304
airenix,-0.014391399,-0.009641515,0.0041615064,-0.045812692,-0.0011136644,-0.021184886,-0.017052352,0.01748706,0.0010069013,0.016028907,-0.009617448,0.044939402,-0.048880804,-0.046823334,-0.02241422,-0.011860371,-0.024801552,0.01849201,0.046519306,-0.040724564,-0.031681824,0.012564089,0.040966738,-0.0028112158,0.032802474,-0.038888656,-0.0051974542,0.01257075,0.032812286,0.010979533,0.019254353,-0.040532637
aqpos,-0.073105775,-0.063326575,0.06773998,-0.043557454,-0.0028750673,-0.02470299,0.03603882,0.031350244,-0.008793425,-0.021309579,0.046569455,-0.013288118,-0.032461263,0.019153964,0.03530428,-0.017496634,0.00794927,0.044331405,-0.021796321,-0.02062639,0.0024489388,-0.008905865,-0.011454903,0.044701163,0.028846707,-0.004755307,0.0018562786,0.031041149,-0.045604896,0.047023144,-0.033358373,0.027767394
przdius,0.027422164,0.01669364,-0.034015916,-0.0048674457,-0.030751884,-0.012156915,-0.0067899823,0.022737097,0.04169954,0.016780283,0.0102304,0.030279879,0.032230068,-0.047150623,0.037938144,-0.023846043,0.00046040863,0.049945164,0.01672398,0.041761342,0.017660048,0.0062474497,0.011900973,-0.024427284,-0.022545004,-0.037466027,-0.047617078,0.046393204,0.042510595,0.035455693,-0.020485653,0.046952512
elvex,-0.006157778,0.018988993,-0.03017578,-0.037044644,0.01881,0.030378018,0.0132944025,-0.01697614,-0.04135251,0.010726236,-0.027086616,-0.009733666,-0.019482065,0.015486766,0.011087336,-0.009478651,-0.030583823,0.005353939,-0.035043143,0.045677725,0.0070561394,0.037589643,0.016590465,-0.024348617,-0.009003986,-0.004540514,-0.023627901,0.007217396,-0.018546484,-0.044486728,-0.029144024,-0.00082408264
truotix,0.029114272,-0.007706333,0.03916541,0.04089761,0.02699456,0.043163132,0.019272957,0.008067716,-0.042654384,0.018942866,-0.009415545,-0.011310257,0.027162004,0.032007862,-0.03986025,-0.03076744,-0.046008743,-0.027427007,-0.03709675,-0.016225386,0.021307055,0.03244723,-0.014592361,0.04559392,0.03268707,0.0028857216,-0.0066478737,0.029732335,0.043199245,0.02908409,0.014771368,0.025214437
gabulon,-0.04621897,-0.03997133,0.04962648,-0.018896759,0.048988257,-0.04394413,-0.005661141,-0.048898924,-0.02476554,0.02312902,0.048148904,0.0115435235,0.03412619,0.037134897,-0.017746318,-0.040581156,-0.028474808,-0.01445955,-0.031601895,0.014568318,0.00542333,-0.03625039,-0.0035159811,0.007145036,-0.0183625,0.019447912,-0.007064294,-0.024638487,0.03383254,0.02112173,0.025796186,-0.04983684
anxids,-0.06466078,-0.044318933,0.04939355,-0.017737053,0.038271133,0.03123555,0.019833412,-0.031348325,0.042466607,0.044668365,0.0020758994,-0.04645219,0.0009486079,-0.0015397295,0.04104132,0.044837777,-0.0153363235,-0.038656592,-0.01380799,-0.047636677,0.03758624,-0.014767133,-0.044435978,0.04569784,0.02435324,0.013248239,-0.04929843,-0.03721472,-0.04557338,0.015053641,-0.015848197,-0.035101224
epikiz,0.020879004,-0.024750996,0.0432495,-0.018938769,0.04532769,-0.008135557,0.025473166,0.02929664,0.03267363,-0.03847325,0.035587955,-0.021716166,0.02302194,0.011264265,0.0032642968,0.027224567,-0.049049653,-0.0057251565,0.009858895,-0.042306304,0.04705936,-0.0046525,-0.009519316,0.013190035,-0.015485227,0.01886208,-0.009009443,-0.029960085,0.04618639,-0.013556886,-0.035141088,-0.0371737
dootix,0.016881239,0.02995186,0.010456167,0.043970373,0.04741912,-0.03889625,-0.046448614,-0.026134491,0.011023808,0.018988404,0.014245953,-0.0039736032,-0.03616128,-0.0053120255,-0.0063104033,-0.039562155,-0.016649209,-0.0061692707,-0.045197275,0.016832817,-0.043131184,-0.023417378,-0.017694283,0.025560904,0.04642165,0.025535677,-0.02433151,-0.009903945,-0.037158526,-0.005951751,0.024135087,0.04986537
celestar,0.026129808,0.036921527,0.049574878,-0.0039317496,-0.01558714,0.040372875,0.03499117,0.04957204,-0.048769176,-0.024623323,0.03555313,-0.042506482,-0.015306257,0.027486991,0.030144956,0.03398535,-0.019354021,0.031371567,-0.010932971,-0.028879583,0.048305262,0.0403541,-0.0007575266,-0.046833493,0.006677497,-0.023970533,-0.028194606,0.032199893,-0.016020704,0.0032696612,0.015057895,0.010048807
yircux,-0.018447507,-0.020688653,0.011881031,-0.049088027,-0.022707999,0.022864867,0.0089274645,-0.0015831366,0.027396906,0.0015598908,-0.03426387,-0.030364752,0.047711108,0.032078195,0.046325136,0.048545334,-0.028946329,-0.034617864,-0.044342257,0.01156063,0.010291852,0.030533899,0.0020445809,0.011299111,-0.026612615,0.0058487654,0.046683837,0.007355131,0.0075682513,-0.04438889,0.0003888011,-0.026768839
yebuz,0.04627097,-0.0234617,0.049982633,0.018133234,0.017205868,0.019757483,0.044011567,-0.0262429,0.012951937,-0.043167602,0.006759703,0.014059592,-0.03748394,0.0013356581,-0.011343908,0.008832276,0.023336064,-0.047773577,0.0147747435,-0.029241955,-0.042271208,-0.04347855,0.030480836,-0.019518185,0.0057278275,0.010698497,0.043781746,0.0032191165,0.01275282,-0.02550955,0.04884911,-0.03350401
tqustix,0.021467421,0.03801645,0.033407997,0.03229079,0.0013942346,-0.04788388,-0.021434987,0.034528982,-0.025273537,0.039227474,-0.017534815,-0.021749139,-0.0021811835,0.048233617,-0.03174757,-0.042627644,0.035978768,-0.009779237,-0.00038260221,0.03048781,-0.004286371,-0.028187538,0.04819883,0.030016314,-0.024118412,0.015748393,0.027258817,0.00038509443,0.022538815,0.024713282,0.017818283,-0.01521045
dybron,-0.04117004,-0.048777748,-0.03476585,0.023859348,0.0020532832,0.036299918,0.017818596,-0.017753948,-0.024959493,0.005030252,0.003514707,0.0033956766,-0.04227488,0.027232919,0.024900999,-0.048649456,-0.0037946329,-0.03378086,-0.011459671,-0.049807798,0.04558674,0.009540796,0.0047035813,0.041242544,-0.042187013,-0.046871293,-0.002299022,-0.008771621,-0.03782158,-0.013491511,0.047458652,0.030968715
floran,-0.024855245,0.009828366,-0.022748804,0.042312767,-0.04226731,-0.042096555,0.029629897,-0.013468564,-0.045023717,-0.031400107,0.014737789,0.0006365776,0.006184995,0.018789653,-0.028089106,0.035941567,0.02072059,-0.008089505,0.009416748,-0.018651985,0.009185277,-0.03597938,0.024577525,-0.04845344,0.020660345,-0.030137373,-0.041843496,-0.013054311,-0.040407456,0.038751733,-0.012999665,0.04548562
robdnix,0.039965678,-0.025343014,-0.0043572895,-0.024575341,0.011217333,0.044943403,0.035219226,0.033668164,-0.021216704,-0.015041791,0.028241407,-0.04353186,0.020248521,-0.02023369,0.010958564,0.04253799,0.009163775,0.04378817,-0.014257334,0.029942822,-0.026949836,0.042832647,0.0029491559,0.041917417,-0.0018426664,-0.045389928,0.049303684,0.006057035,0.019448567,0.04295775,-0.017050851,0.019941654
czlestar,-0.0017928369,-0.02817285,-0.019082272,0.0023934357,0.021886352,-0.024824703,0.044190194,0.030973624,0.015490938,-0.017235853,-0.029330289,-0.007363595,0.0124793425,-0.027524173,-0.03188683,-0.030459225,-0.023542022,0.015762735,-0.024935568,0.03739096,-0.019847095,-0.047167134,0.028702345,0.034459505,-0.021560406,-0.035008013,0.038828555,0.04308189,-0.048134316,-0.00075467676,-0.03268446,-0.013315309
surenix,0.002057325,0.028330911,-0.011162866,-0.032780517,-0.0077300444,0.044635702,0.02781618,0.011529468,0.0027232282,-0.047578573,-0.03597883,0.029139254,0.036066744,-0.008750342,-0.028766561,0.029433142,-0.044723716,0.030361068,0.010948647,-0.010112952,0.025542174,0.048907664,-0.015649427,-0.041166045,0.022440646,-0.00044239685,-0.024851728,0.0492771,0.044129144,0.031887915,-0.045535948,0.0234957
chbrex,0.03791151,-0.0121999495,0.035875205,0.019899335,-0.02910236,-0.042218614,0.02052987,-0.012538981,-0.027113939,0.01076027,0.03839754,0.03606954,0.044898774,0.016455006,0.013020765,0.030693736,0.0065765865,-0.036568534,0.014817957,-0.028208626,-0.04074495,0.04667869,0.0074356794,0.035287652,-0.049628556,-0.041530598,0.020307038,-0.007398557,0.03829361,0.0028770082,0.038425926,-0.027695918
lazxron,0.048369955,-0.016881287,-0.04391929,0.0035982616,-0.049214136,0.035484422,0.023027148,0.045354214,-0.009862326,0.046538245,-0.02611773,-0.035520542,-0.006869413,-0.039327823,-0.031969227,-0.042879023,-0.046147693,-0.032184888,0.0062707886,0.04651804,0.022814978,0.04798763,0.048959974,0.016182985,-0.03768779,-0.018561352,0.003931094,-0.016902745,0.041236725,-0.008103766,-0.030190779,0.009961903
holox,-0.014248274,0.038362708,-0.04392686,-0.043380808,0.045856964,-0.045438122,0.045902614,-0.023529876,-0.03306626,0.028374884,0.0073300228,0.046599243,0.009847842,0.019761648,-0.032717645,0.0067642927,-0.013311446,0.021351222,-0.009001087,0.0060851686,-0.04521159,-0.041041695,-0.046296,-0.022632813,-0.0068346635,-0.03438748,-0.048122525,0.0017122738,-0.015005577,-0.0143454075,-0.008027207,0.024847712
orbitay,-0.027766097,0.047256816,-0.042793598,-0.036994994,0.020814124,-0.02405876,0.041190397,-0.01940372,-0.031554773,-0.023346294,0.049242567,0.04058734,-0.04392283,-0.001100935,0.04604992,0.04339243,-0.033341564,-0.027172029,-0.0060297735,0.014965046,-0.012142874,-0.009654522,-0.018194973,0.009984575,-0.014268469,-0.022565449,0.04164851,-0.046646178,0.033978116,-0.0039978623,0.0043643825,0.009949636
goblax,-0.008338787,0.02754477,0.029623043,-0.006305121,0.04392251,0.023712602,-0.01265917,-0.04707363,0.011862826,0.041520964,0.04030763,0.0015163422,0.015470866,0.04992486,-0.013914764,-0.039376415,-0.025091399,-0.048912883,-0.011233605,-0.01762823,-0.0498037,0.018882122,0.0087867975,-0.00044905022,0.00494349,0.0013815276,-0.03294319,0.023645606,0.013393734,0.015337061,-0.0153102055,-0.03474071
pulsox,0.029870842,0.0023480877,0.039854553,-0.018731259,0.04207417,-0.044111695,0.048828457,-0.025933241,-0.01267264,-0.029015912,0.03605367,-0.0012195818,-0.016272616,0.041273978,-0.014517568,0.014811937,0.031477783,0.034335505,0.015193392,-0.028684735,-0.044709396,0.01559699,-0.0130742565,0.030259695,-0.04140694,0.0015115961,-0.046917785,0.020217393,-0.010843255,0.015149284,-0.029172612,-0.006282069
magix,0.003087066,-0.031196868,-0.01193155,-0.017285682,-0.042743158,-0.014553569,-0.04815948,0.0024354234,0.006803047,0.027855802,0.014737692,-0.032985948,0.015523102,0.007987402,0.049797904,0.022004236,-0.031940974,-0.047712173,0.02639592,-0.003981661,-0.042655278,0.023405079,-0.0012644418,-0.0119485855,-0.013286363,-0.034519363,0.04711486,0.0076090917,-0.03467233,-0.027862692,-0.025635874,0.020142142
disvux,-0.015727915,0.021864917,0.015564535,-0.04699973,0.0423013,-0.027787805,0.014416408,0.022637162,0.019369993,-0.00018338114,-0.005427707,-0.01783644,-0.03139265,-0.0387594,0.042405967,0.049046587,-0.045774367,-0.04672251,-0.015846778,-0.041351486,-0.03798877,-0.005791258,0.03497782,-0.020313216,-0.015964866,-0.04685383,-0.025570428,-0.0404863,-0.014134932,-0.011121012,0.03307345,0.03860085
dortex,0.0058170073,0.034298565,-0.030729342,0.04884341,-0.039227854,-0.008258022,-0.027247965,0.012065433,-0.007699825,0.019284617,-0.021559859,-0.047026314,0.01909114,-0.016380895,0.036477897,0.042600486,0.04759613,-0.010873757,0.010552656,0.03329991,-0.034154404,0.016648602,-0.014755465,-0.011566877,0.007802449,0.018076543,-0.03341814,-0.015939973,-0.03782753,-0.011716105,0.049732637,-0.003124833
puqsox,0.0034636147,0.045498047,0.045330536,0.044416655,0.0039529093,0.04371674,-0.015269626,0.041840088,-0.036130358,0.038176905,0.041213978,-0.0009086132,0.02332561,-0.021751298,-0.0049494393,0.015490834,-0.026406145,0.0039580576,-0.010711122,-0.006458748,-0.012642838,0.031095568,0.0455196,0.047808442,0.045072343,0.005765129,-0.002920054,0.019359719,0.0064149015,-0.027297271,-0.011273909,0.039308142
quagtix,-0.012497436,-0.033965684,0.025771629,-0.026191354,0.012512494,-0.021035826,-0.022031724,0.030966725,-0.015634585,0.022515427,0.018523607,-0.022009194,0.034553956,0.042778205,0.01854166,-0.012635648,0.010492444,0.038214955,0.03900857,0.020568822,0.022566091,0.022557724,-0.043240823,-0.0021126643,0.035220567,-0.035235595,-0.048249282,0.00748118,-0.032784306,0.0146613605,0.029724013,-0.024999095
leafon,-0.03803127,0.028962564,-0.0034307726,0.021379199,-0.011350047,0.034015846,-0.02354666,-0.011794794,0.019452501,-0.018385626,-0.011132777,-0.011485349,0.009355642,0.023331616,-0.029166294,0.025435198,-0.028771747,0.0048943274,-0.0040707365,-0.025705863,0.0071586594,0.041052554,-0.035596766,-0.033556927,0.020446066,-0.04697592,-0.013834428,-0.01259353,-0.003555417,-0.043463625,0.016521048,0.041355733
luvium,-0.003167592,-0.030980635,-0.04632727,0.019998733,0.034377288,-0.0047093146,-0.00902649,0.005292736,-0.04451033,0.0036474578,0.025813092,-0.015255868,0.028628197,-0.013144456,0.0073931217,-0.03531321,-0.04955387,0.010396719,-0.048525453,0.013044249,-0.008842539,-0.03215033,-0.04517306,-0.037729096,0.0089249015,-0.042659726,0.03782821,-0.03951484,0.01792777,0.01911613,0.04284877,0.008609712
voutex,0.025374781,-0.0030937903,0.011153996,-0.037202537,-0.042118598,0.010321736,-0.03376963,0.021352936,0.007989716,-0.004603207,0.023632716,0.049424876,-0.0071486607,-0.0047090873,-0.014555454,0.0075727217,-0.040648986,0.03439409,-0.043161094,0.038715575,0.0489018,-0.02022071,0.03479865,-0.0045822375,-0.020143544,-0.03286593,-0.0070130937,-0.04929606,0.021512058,-0.021979941,-0.012529694,-0.011602186
gobfax,-0.038398396,0.0060894378,-0.010272503,0.032271277,0.009373523,0.004392922,0.010833561,0.037663523,0.019016478,0.0037442334,0.00034974888,-0.02808671,-0.018597938,-0.043087017,0.0019078627,0.028713893,-0.047623303,-0.01886853,-0.012989152,-0.008584667,-0.04461503,-0.0078701,0.034356546,0.019793954,0.046317127,0.04808465,0.027100626,0.0084681995,-0.029560423,0.042569127,-0.029839827,-0.03745414
ekstax,-0.023005402,0.03144772,0.041657243,-0.022520388,0.007889103,-0.0044965968,0.0463576,0.043905582,0.013153005,0.007900797,0.01640964,-0.028104782,-0.031889975,-0.045426477,0.040128376,-0.048192192,0.02919824,0.034618247,-0.023006236,0.045400668,0.012642469,0.025258694,-0.029261803,0.040003408,-0.03921206,-0.004545998,-0.03139033,0.021983173,0.02933481,-0.015223969,0.031087909,0.046900596
